file_name,label
Experiment_2024-09-17_15-45-52_568_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-57-50_384_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-17-05_932_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-51-59_077_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-56-59_942_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-43-26_580_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-20-58_595_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-36-11_192_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-29-28_051_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-35-23_955_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-04_695_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-18-29_268_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-04-49_504_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-57-43_768_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-03-17_045_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-41-33_750_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-44-17_734_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-08-13_111_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-16-51_320_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-17-15_293_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-34-17_181_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-23-00_900_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-10_462_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-41-55_193_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-46-47_950_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-07-38_912_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-07-48_164_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-32_119_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-02-55_169_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-06-14_517_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-46_233_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-18-52_382_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-36-36_495_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-12_248_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-07-22_664_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-36-59_654_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-17-12_923_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-43-47_585_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-21-00_613_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-52_089_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-00_164_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-58-57_197_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-42-44_755_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-58-06_413_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-11-00_947_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-57-34_836_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-34-36_486_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-04-09_519_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-03-32_467_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-26-20_141_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-48_394_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-26_468_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-17-48_013_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-26-13_444_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-32_809_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-23_539_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-16-32_211_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-23-07_036_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-08_393_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-06-19_425_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-06-01_723_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-08-24_195_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-34-14_737_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-57_279_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-43-28_657_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-02-39_545_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-42_247_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-34-29_461_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-55-38_799_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-16-19_875_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-42-36_538_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-03-28_358_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-22_392_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-06-19_969_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-34-52_443_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-53-09_116_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-46-30_361_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-08-10_827_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-24_861_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-03-53_700_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-44-00_361_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-36-45_331_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-43-20_155_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-14-22_350_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-34-31_762_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-19-17_066_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-17_271_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-14-19_908_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-17-40_648_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-25-18_079_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-11-54_238_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-01-52_950_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-12-01_043_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-16-39_453_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-14-02_058_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-52-07_735_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-24-15_393_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-51-27_696_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-59-17_989_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-08-08_548_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-04-00_433_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-23-05_066_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-57-25_614_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-00-13_320_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-03-01_653_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-04-37_981_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_16-00-06_455_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-52-56_345_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-11-05_432_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-10-50_031_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_16-56-12_678_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-00-04_244_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-34-04_933_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-04-19_995_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-22-32_480_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-23_733_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-57-48_186_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-56-02_307_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-11-58_753_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-03-12_738_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-33-52_985_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-17-33_720_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-55-27_451_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-04-30_787_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_16-56-57_811_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-06-41_612_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-13-39_321_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-41-29_473_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-25-20_432_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-11_851_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-33_995_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-34-00_159_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-16-08_486_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-03-54_141_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-48-47_918_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-48-01_987_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-00-15_639_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-03-42_261_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-04-15_410_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-47-50_171_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-22-13_581_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-34-26_949_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-56-51_757_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-30_051_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-31_294_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-53_019_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-06-14_637_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-04_138_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-35-37_462_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-56-47_871_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-59-03_899_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-20-36_648_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-10_934_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-08-47_733_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-35-48_631_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-51-34_159_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-58-20_720_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-52-10_033_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-33-55_286_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-36-01_991_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-23-02_837_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-55-19_337_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-44-22_132_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-47-38_188_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-36-27_881_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-16-06_241_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-21-16_836_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-45-37_216_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-58-01_789_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-57-08_236_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-37_921_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-59-15_561_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-33-57_755_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-30-02_060_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-56-28_047_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-16-01_639_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-13-55_645_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-36-20_634_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-34-54_886_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-35-21_437_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-41-22_922_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-07-50_421_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-03-47_014_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-51-52_406_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-05-59_413_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-35-50_855_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-12-03_210_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-20_042_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-42-40_523_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-22-36_656_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-42-07_910_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-46-23_453_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-22-56_540_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-33_390_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-38_055_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-24_139_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-58-06_517_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-22-28_375_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-26-06_669_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-20-49_857_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-59-37_501_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-35-33_074_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-47-59_634_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-02-15_212_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-21_317_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-56-04_503_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-41-40_080_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-16-15_214_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-08-52_518_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-21-33_555_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-46-37_008_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-04-38_071_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-51_521_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-42-19_891_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-57-21_822_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-55-15_097_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-22-24_565_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-44-08_776_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-44-35_293_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-58-08_780_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-15-59_369_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-53-13_721_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-57-12_701_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-44-37_340_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-11-47_348_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-02-19_591_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-25_661_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-20_780_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-49_240_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-36_154_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-59_539_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-12-07_629_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-48-25_265_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-08-33_430_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-19-28_753_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-29-09_944_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-15-56_910_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-29-54_219_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-06-17_433_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-08-45_368_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-43-15_918_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-17-03_776_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-11-45_034_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-52-17_080_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-59-25_476_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-46-32_614_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-06-11_854_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-55-10_389_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-21-08_668_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-41_887_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-59-06_238_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-48-09_397_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-34-09_969_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-49-14_477_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-45-39_418_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-57-45_982_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-59-45_841_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-37-04_489_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-47-01_236_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-04-46_912_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-44-04_483_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-01-46_749_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-58-49_958_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-10-56_421_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-18-08_011_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-21-23_201_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-35-55_337_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-25-50_737_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-15_775_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-36-47_799_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-04-59_645_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-45_850_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-37-23_084_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-16-49_094_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-00-20_479_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-55-47_909_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-42-42_653_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-55-55_554_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-05-19_837_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-43-04_219_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-21-35_655_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-30_402_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-12_079_palm_release.hdf5,palm_release
Experiment_2024-09-17_16-57-19_352_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-12-05_383_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-08-06_164_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-20-56_764_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-55-17_333_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-11-37_740_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-01-44_704_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-05_062_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-48-50_362_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-43-08_916_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-11-24_346_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-46-56_757_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-46-54_609_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-45-35_035_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-42-24_033_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-04-33_111_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-04-24_683_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-43-51_990_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-17-38_393_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-35-44_246_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-53-11_566_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-15-54_721_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-24-09_222_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-35-28_551_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-34-24_536_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-58-11_074_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-10-45_289_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-44-15_395_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-05-09_770_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-48-16_845_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-35-41_811_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-29_764_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-13-46_314_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-48-32_282_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-22-15_409_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-11-26_613_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-04-41_959_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-47_156_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-10-52_082_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-52-28_433_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-12-16_815_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-24-29_761_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-18_309_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-18-00_610_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-02-03_613_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-06-06_928_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-05-56_926_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-44-26_484_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-51-32_004_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-36-43_118_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-44_933_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-30_800_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-03_062_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-53-06_647_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-07-29_689_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-29-48_093_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-03-35_293_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-08_734_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-57_112_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-07-59_365_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-59-59_593_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-49-03_807_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-17-43_044_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-22-45_003_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-36-50_074_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-47-33_088_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-41-44_683_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-42-26_145_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-30-10_439_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-42-09_871_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-46-39_240_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-57-48_133_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-05-14_774_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-16-46_715_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-00-22_813_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-24-19_511_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-53-18_195_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-35-59_714_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-24-38_261_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-36-08_805_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-17-08_115_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-43-06_534_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-56-30_365_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-10-58_634_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-36-38_645_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-45-48_121_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-25-34_871_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-18-05_626_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-51-43_338_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-35-30_774_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-19-02_630_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-29-56_195_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-06-51_032_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-02-50_780_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-04-04_889_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-37-18_650_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-05-54_403_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-52-03_455_swipe_down.hdf5,swipe_down
